"milkitem","dairyprod","geo","time","values"
"PRO","D1110A","FR92","2011",0.42
"PRO","D1110A","FR93","2011",0.03
"PRO","D1110A","FR94","2011",21.12
"PRO","D1110A","FRA1","2011",0
"PRO","D1110A","FRA2","2011",0.42
"PRO","D1110A","FRA3","2011",0.03
"PRO","D1110A","FRA4","2011",21.12
"PRO","D1110A","FRB0","2011",492.59
"PRO","D1110A","FRC1","2011",395.13
"PRO","D1110A","FRC2","2011",1199.88
"PRO","D1110A","FRD1","2011",2868.97
"PRO","D1110A","FRD2","2011",905.32
"PRO","D1110A","FRE1","2011",1382.4
"PRO","D1110A","FRE2","2011",960.47
"PRO","D1110A","FRF1","2011",315.42
"PRO","D1110A","FRF2","2011",720.05
"PRO","D1110A","FRF3","2011",1339.48
"PRO","D1110A","FRG0","2011",3737.56
"PRO","D1110A","FRH0","2011",5320.85
"PRO","D1110A","FRI1","2011",695.21
"PRO","D1110A","FRI2","2011",184.47
"PRO","D1110A","FRI3","2011",704.21
"PRO","D1110A","FRJ1","2011",88.72
"PRO","D1110A","FRJ2","2011",899.83
"PRO","D1110A","FRK1","2011",1225.59
"PRO","D1110A","FRK2","2011",1553.78
"PRO","D1110A","FRL0","2011",29.59
"PRO","D1110A","FRM0","2011",0
"PRO","D1110A","FRY1","2011",0
"PRO","D1110A","FRY2","2011",0.42
"PRO","D1110A","FRY3","2011",0.03
"PRO","D1110A","FRY4","2011",21.12
"PRO","D1110A","HR03","2011",71
"PRO","D1110A","HR04","2011",732
"PRO","D1110A","HU10","2011",123.12
"PRO","D1110A","HU21","2011",244.82
"PRO","D1110A","HU22","2011",249.91
"PRO","D1110A","HU23","2011",193.69
"PRO","D1110A","HU31","2011",125.98
"PRO","D1110A","HU32","2011",393.34
"PRO","D1110A","HU33","2011",381.61
"PRO","D1110A","IE01","2011",1110.25
"PRO","D1110A","IE02","2011",4445.95
"PRO","D1110A","ITC1","2011",855.99
"PRO","D1110A","ITC2","2011",44.85
"PRO","D1110A","ITC3","2011",43.6
"PRO","D1110A","ITC4","2011",4227.26
"PRO","D1110A","ITF1","2011",39.59
"PRO","D1110A","ITF2","2011",73.99
"PRO","D1110A","ITF3","2011",325.56
"PRO","D1110A","ITF4","2011",273.68
"PRO","D1110A","ITF5","2011",46.62
"PRO","D1110A","ITF6","2011",84.41
"PRO","D1110A","ITG1","2011",210.94
"PRO","D1110A","ITG2","2011",241.24
"PRO","D1110A","ITH1","2011",391.75
"PRO","D1110A","ITH2","2011",159.14
"PRO","D1110A","ITH3","2011",995.36
"PRO","D1110A","ITH4","2011",213.96
"PRO","D1110A","ITH5","2011",2433.15
"PRO","D1110A","ITI1","2011",60.14
"PRO","D1110A","ITI2","2011",66.46
"PRO","D1110A","ITI3","2011",63.73
"PRO","D1110A","ITI4","2011",447.17
"PRO","D1110A","LT00","2011",1782.32
"PRO","D1110A","LU00","2011",292.25
"PRO","D1110A","LV00","2011",841.7
"PRO","D1110A","NL11","2011",711
"PRO","D1110A","NL12","2011",2084
"PRO","D1110A","NL13","2011",737
"PRO","D1110A","NL21","2011",1904
"PRO","D1110A","NL22","2011",1766
"PRO","D1110A","NL23","2011",233
"PRO","D1110A","NL31","2011",646
"PRO","D1110A","NL32","2011",609
"PRO","D1110A","NL33","2011",757
"PRO","D1110A","NL34","2011",140
"PRO","D1110A","NL41","2011",1673
"PRO","D1110A","NL42","2011",383
"PRO","D1110A","NO01","2011",27
"PRO","D1110A","NO02","2011",251.8
"PRO","D1110A","NO03","2011",95.4
"PRO","D1110A","NO04","2011",317
"PRO","D1110A","NO05","2011",318.4
"PRO","D1110A","NO06","2011",315.1
"PRO","D1110A","NO07","2011",151.4
"PRO","D1110A","PL11","2011",986
"PRO","D1110A","PL12","2011",2730
"PRO","D1110A","PL21","2011",357
"PRO","D1110A","PL22","2011",218
"PRO","D1110A","PL31","2011",743
"PRO","D1110A","PL32","2011",261
"PRO","D1110A","PL33","2011",395
"PRO","D1110A","PL34","2011",2264
"PRO","D1110A","PL41","2011",1519
"PRO","D1110A","PL42","2011",185
"PRO","D1110A","PL43","2011",122
"PRO","D1110A","PL51","2011",188
"PRO","D1110A","PL52","2011",265
"PRO","D1110A","PL61","2011",895
"PRO","D1110A","PL62","2011",970
"PRO","D1110A","PL63","2011",316
"PRO","D1110A","PL71","2011",986
"PRO","D1110A","PL81","2011",743
"PRO","D1110A","PL82","2011",261
"PRO","D1110A","PL84","2011",2264
"PRO","D1110A","PT11","2011",752.72
"PRO","D1110A","PT15","2011",0.32
"PRO","D1110A","PT16","2011",283.09
"PRO","D1110A","PT17","2011",79.87
"PRO","D1110A","PT18","2011",236.64
"PRO","D1110A","PT20","2011",564.56
"PRO","D1110A","PT30","2011",1.32
"PRO","D1110A","RO11","2011",820
"PRO","D1110A","RO12","2011",618
"PRO","D1110A","RO21","2011",931
"PRO","D1110A","RO22","2011",443
"PRO","D1110A","RO31","2011",546
"PRO","D1110A","RO32","2011",14
"PRO","D1110A","RO41","2011",366
"PRO","D1110A","RO42","2011",337
"PRO","D1110A","SE11","2011",30.78
"PRO","D1110A","SE12","2011",453.56
"PRO","D1110A","SE21","2011",817.27
"PRO","D1110A","SE22","2011",365.17
"PRO","D1110A","SE23","2011",710.7
"PRO","D1110A","SE31","2011",181.53
"PRO","D1110A","SE32","2011",127.03
"PRO","D1110A","SE33","2011",164.37
"PRO","D1110A","SI01","2011",393.02
"PRO","D1110A","SI02","2011",208.57
"PRO","D1110A","SI03","2011",400.24
"PRO","D1110A","SI04","2011",201.35
"PRO","D1110A","SK01","2011",44.2
"PRO","D1110A","SK02","2011",492.4
"PRO","D1110A","SK03","2011",230.2
"PRO","D1110A","SK04","2011",161.5
"PRO","D1110A","TR10","2011",283.03
"PRO","D1110A","TR21","2011",298.49
"PRO","D1110A","TR22","2011",819.73
"PRO","D1110A","TR31","2011",637.16
"PRO","D1110A","TR32","2011",390.3
"PRO","D1110A","TR33","2011",345.14
"PRO","D1110A","TR41","2011",831.55
"PRO","D1110A","TR42","2011",946.8
"PRO","D1110A","TR51","2011",47.74
"PRO","D1110A","TR52","2011",998.6
"PRO","D1110A","TR61","2011",401.21
"PRO","D1110A","TR62","2011",148.98
"PRO","D1110A","TR63","2011",114.53
"PRO","D1110A","TR71","2011",346.72
"PRO","D1110A","TR72","2011",45.83
"PRO","D1110A","TR81","2011",45.54
"PRO","D1110A","TR82","2011",39.2
"PRO","D1110A","TR83","2011",125.49
"PRO","D1110A","TR90","2011",63.69
"PRO","D1110A","TRA1","2011",21.12
"PRO","D1110A","TRA2","2011",45.68
"PRO","D1110A","TRB1","2011",32.83
"PRO","D1110A","TRB2","2011",9.81
"PRO","D1110A","TRC1","2011",18.24
"PRO","D1110A","TRC2","2011",4.77
"PRO","D1110A","TRC3","2011",11.76
"PRO","D1110A","UKJ3","2011",134
"PRO","D1110A","UKJ4","2011",78
"PRO","D1110A","AT11","2010",29.75
"PRO","D1110A","AT12","2010",652.83
"PRO","D1110A","AT13","2010",0
"PRO","D1110A","AT21","2010",212.84
"PRO","D1110A","AT22","2010",508.5
"PRO","D1110A","AT31","2010",1012.11
"PRO","D1110A","AT32","2010",329.01
"PRO","D1110A","AT33","2010",351.83
"PRO","D1110A","AT34","2010",160.87
"PRO","D1110A","BE21","2010",647.13
"PRO","D1110A","BE22","2010",300.5
"PRO","D1110A","BE23","2010",598.62
"PRO","D1110A","BE24","2010",116.04
"PRO","D1110A","BE25","2010",731.72
"PRO","D1110A","BE31","2010",55.95
"PRO","D1110A","BE32","2010",413.68
"PRO","D1110A","BE33","2010",617.67
"PRO","D1110A","BE34","2010",189.23
"PRO","D1110A","BE35","2010",202.68
"PRO","D1110A","BG31","2010",156
"PRO","D1110A","BG32","2010",159
"PRO","D1110A","BG33","2010",166
"PRO","D1110A","BG34","2010",227
"PRO","D1110A","BG41","2010",112
"PRO","D1110A","BG42","2010",304
"PRO","D1110A","CY00","2010",151.02
"PRO","D1110A","CZ01","2010",2.17
"PRO","D1110A","CZ02","2010",330.62
"PRO","D1110A","CZ03","2010",604.13
"PRO","D1110A","CZ04","2010",107.99
"PRO","D1110A","CZ05","2010",535.17
"PRO","D1110A","CZ06","2010",610.47
"PRO","D1110A","CZ07","2010",323.47
"PRO","D1110A","CZ08","2010",169.03
"PRO","D1110A","DE11","2010",246.3
"PRO","D1110A","DE12","2010",148.2
"PRO","D1110A","DE13","2010",391.9
"PRO","D1110A","DE14","2010",1043.2
"PRO","D1110A","DE21","2010",2268
"PRO","D1110A","DE22","2010",979.6
"PRO","D1110A","DE23","2010",1032.8
"PRO","D1110A","DE24","2010",594.7
"PRO","D1110A","DE25","2010",741.7
"PRO","D1110A","DE26","2010",225.8
"PRO","D1110A","DE27","2010",1916.1
"PRO","D1110A","DE30","2010",1.1
"PRO","D1110A","DE41","2010",746.4
"PRO","D1110A","DE42","2010",600.4
"PRO","D1110A","DE50","2010",27.3
"PRO","D1110A","DE60","2010",7
"PRO","D1110A","DE71","2010",203.3
"PRO","D1110A","DE72","2010",263.7
"PRO","D1110A","DE73","2010",537.6
"PRO","D1110A","DE80","2010",1418.7
"PRO","D1110A","DE91","2010",200.5
"PRO","D1110A","DE92","2010",506.5
"PRO","D1110A","DE93","2010",2094
"PRO","D1110A","DE94","2010",2998.8
"PRO","D1110A","DEA1","2010",759
"PRO","D1110A","DEA2","2010",607.8
"PRO","D1110A","DEA3","2010",725.3
"PRO","D1110A","DEA4","2010",418.4
"PRO","D1110A","DEA5","2010",437.6
"PRO","D1110A","DEC0","2010",91.1
"PRO","D1110A","DED1","2010",763.9
"PRO","D1110A","DED2","2010",584.7
"PRO","D1110A","DED3","2010",260.2
"PRO","D1110A","DEE0","2010",1026.7
"PRO","D1110A","DEF0","2010",2612
"PRO","D1110A","DEG0","2010",940.8
"PRO","D1110A","DK01","2010",77
"PRO","D1110A","DK02","2010",168
"PRO","D1110A","DK03","2010",1979
"PRO","D1110A","DK04","2010",1477
"PRO","D1110A","DK05","2010",1129
"PRO","D1110A","EE00","2010",675.4
"PRO","D1110A","EL11","2010",117.16
"PRO","D1110A","EL12","2010",318.59
"PRO","D1110A","EL13","2010",31.97
"PRO","D1110A","EL14","2010",94.67
"PRO","D1110A","EL21","2010",25.37
"PRO","D1110A","EL22","2010",0.11
"PRO","D1110A","EL23","2010",25.89
"PRO","D1110A","EL24","2010",23.93
"PRO","D1110A","EL25","2010",4.51
"PRO","D1110A","EL30","2010",11.24
"PRO","D1110A","EL41","2010",2.47
"PRO","D1110A","EL42","2010",16.53
"PRO","D1110A","EL43","2010",0.42
"PRO","D1110A","ES11","2010",2407.67
"PRO","D1110A","ES12","2010",558.1
"PRO","D1110A","ES13","2010",423.26
"PRO","D1110A","ES21","2010",198.33
"PRO","D1110A","ES22","2010",187.56
"PRO","D1110A","ES23","2010",14.47
"PRO","D1110A","ES24","2010",90.31
"PRO","D1110A","ES30","2010",61.21
"PRO","D1110A","ES41","2010",901.55
"PRO","D1110A","ES42","2010",187.54
"PRO","D1110A","ES43","2010",32.25
"PRO","D1110A","ES51","2010",622.36
"PRO","D1110A","ES52","2010",47.42
"PRO","D1110A","ES53","2010",79.95
"PRO","D1110A","ES61","2010",477.74
"PRO","D1110A","ES62","2010",33.62
"PRO","D1110A","ES70","2010",33.8
"PRO","D1110A","FI13","2010",665.67
"PRO","D1110A","FI18","2010",370.97
"PRO","D1110A","FI19","2010",670.84
"PRO","D1110A","FI1A","2010",613.58
"PRO","D1110A","FI1B","2010",66.2
"PRO","D1110A","FI1C","2010",304.77
"PRO","D1110A","FI1D","2010",1279.25
"PRO","D1110A","FI20","2010",15.2
"PRO","D1110A","FR10","2010",47.35
"PRO","D1110A","FR21","2010",691.21
"PRO","D1110A","FR22","2010",909.37
"PRO","D1110A","FR23","2010",846.5
"PRO","D1110A","FR24","2010",459.61
"PRO","D1110A","FR25","2010",2755.36
"PRO","D1110A","FR26","2010",372.86
"PRO","D1110A","FR41","2010",1262.42
"PRO","D1110A","FR42","2010",298.83
"PRO","D1110A","FR43","2010",1170.85
"PRO","D1110A","FR51","2010",3537.22
"PRO","D1110A","FR52","2010",5078.12
"PRO","D1110A","FR53","2010",676.09
"PRO","D1110A","FR61","2010",674.96
"PRO","D1110A","FR62","2010",868.78
"PRO","D1110A","FR63","2010",179.44
"PRO","D1110A","FR71","2010",1550.25
"PRO","D1110A","FR72","2010",1196.19
"PRO","D1110A","FR81","2010",87.69
"PRO","D1110A","FR82","2010",29.7
"PRO","D1110A","FR83","2010",0
"PRO","D1110A","FR91","2010",0
"PRO","D1110A","FR92","2010",0.54
"PRO","D1110A","FR93","2010",0.03
"PRO","D1110A","FR94","2010",21.07
"PRO","D1110A","FRA1","2010",0
"PRO","D1110A","FRA2","2010",0.54
"PRO","D1110A","FRA3","2010",0.03
"PRO","D1110A","FRA4","2010",21.07
"PRO","D1110A","FRB0","2010",459.61
"PRO","D1110A","FRC1","2010",372.86
"PRO","D1110A","FRC2","2010",1170.85
"PRO","D1110A","FRD1","2010",2755.36
"PRO","D1110A","FRD2","2010",846.5
"PRO","D1110A","FRE1","2010",1318.06
"PRO","D1110A","FRE2","2010",909.37
"PRO","D1110A","FRF1","2010",298.83
"PRO","D1110A","FRF2","2010",691.21
"PRO","D1110A","FRF3","2010",1262.42
"PRO","D1110A","FRG0","2010",3537.22
"PRO","D1110A","FRH0","2010",5078.12
"PRO","D1110A","FRI1","2010",674.96
"PRO","D1110A","FRI2","2010",179.44
"PRO","D1110A","FRI3","2010",676.09
"PRO","D1110A","FRJ1","2010",87.69
"PRO","D1110A","FRJ2","2010",868.78
"PRO","D1110A","FRK1","2010",1196.19
"PRO","D1110A","FRK2","2010",1550.25
"PRO","D1110A","FRL0","2010",29.7
"PRO","D1110A","FRM0","2010",0
"PRO","D1110A","FRY1","2010",0
"PRO","D1110A","FRY2","2010",0.54
"PRO","D1110A","FRY3","2010",0.03
"PRO","D1110A","FRY4","2010",21.07
"PRO","D1110A","HR03","2010",58
"PRO","D1110A","HR04","2010",734
"PRO","D1110A","HU10","2010",116.91
"PRO","D1110A","HU21","2010",243.5
"PRO","D1110A","HU22","2010",250.34
"PRO","D1110A","HU23","2010",186.15
"PRO","D1110A","HU31","2010",138.63
"PRO","D1110A","HU32","2010",394.17
"PRO","D1110A","HU33","2010",355.22
"PRO","D1110A","IE01","2010",1096.72
"PRO","D1110A","IE02","2010",4252.98
"PRO","D1110A","ITC1","2010",929.47
"PRO","D1110A","ITC2","2010",50.99
"PRO","D1110A","ITC3","2010",30.22
"PRO","D1110A","ITC4","2010",4259.34
"PRO","D1110A","ITF1","2010",46.89
"PRO","D1110A","ITF2","2010",79.79
"PRO","D1110A","ITF3","2010",314.79
"PRO","D1110A","ITF4","2010",274.36
"PRO","D1110A","ITF5","2010",48.17
"PRO","D1110A","ITF6","2010",92.68
"PRO","D1110A","ITG1","2010",213.9
"PRO","D1110A","ITG2","2010",262.28
"PRO","D1110A","LT00","2010",1732.51
"PRO","D1110A","LV00","2010",830.9
"PRO","D1110A","NL11","2010",706
"PRO","D1110A","NL12","2010",2090
"PRO","D1110A","NL13","2010",733
"PRO","D1110A","NL21","2010",1898
"PRO","D1110A","NL22","2010",1780
"PRO","D1110A","NL23","2010",236
"PRO","D1110A","NL31","2010",652
"PRO","D1110A","NL32","2010",608
"PRO","D1110A","NL33","2010",752
"PRO","D1110A","NL34","2010",135
"PRO","D1110A","NL41","2010",1657
"PRO","D1110A","NL42","2010",379
"PRO","D1110A","PL11","2010",992
"PRO","D1110A","PL12","2010",2856
"PRO","D1110A","PL21","2010",364
"PRO","D1110A","PL22","2010",235
"PRO","D1110A","PL31","2010",765
"PRO","D1110A","PL32","2010",280
"PRO","D1110A","PL33","2010",377
"PRO","D1110A","PL34","2010",2029
"PRO","D1110A","PL41","2010",1474
"PRO","D1110A","PL42","2010",179
"PRO","D1110A","PL43","2010",112
"PRO","D1110A","PL51","2010",177
"PRO","D1110A","PL52","2010",299
"PRO","D1110A","PL61","2010",895
"PRO","D1110A","PL62","2010",950
"PRO","D1110A","PL63","2010",295
"PRO","D1110A","PL71","2010",992
"PRO","D1110A","PL81","2010",765
"PRO","D1110A","PL82","2010",280
"PRO","D1110A","PL84","2010",2029
"PRO","D1110A","PT11","2010",747.18
"PRO","D1110A","PT15","2010",0.35
"PRO","D1110A","PT16","2010",301.04
"PRO","D1110A","PT17","2010",80.25
"PRO","D1110A","PT18","2010",236.01
"PRO","D1110A","PT20","2010",552.12
"PRO","D1110A","PT30","2010",1.3
"PRO","D1110A","RO11","2010",730
"PRO","D1110A","RO12","2010",610
"PRO","D1110A","RO21","2010",927
"PRO","D1110A","RO22","2010",417
"PRO","D1110A","RO31","2010",547
"PRO","D1110A","RO32","2010",26
"PRO","D1110A","RO41","2010",356
"PRO","D1110A","RO42","2010",331
"PRO","D1110A","SE11","2010",31.38
"PRO","D1110A","SE12","2010",460.41
"PRO","D1110A","SE21","2010",824.13
"PRO","D1110A","SE22","2010",361.16
"PRO","D1110A","SE23","2010",716.79
"PRO","D1110A","SE31","2010",176.21
"PRO","D1110A","SE32","2010",128.47
"PRO","D1110A","SE33","2010",163.67
"PRO","D1110A","SI01","2010",395.49
"PRO","D1110A","SI02","2010",208.45
"PRO","D1110A","SI03","2010",402.68
"PRO","D1110A","SI04","2010",201.25
"PRO","D1110A","SK01","2010",38.5
"PRO","D1110A","SK02","2010",481
"PRO","D1110A","SK03","2010",231.8
"PRO","D1110A","SK04","2010",166.7
"PRO","D1110A","UKD1","2010",814
"PRO","D1110A","UKD2","2010",715
"PRO","D1110A","UKD4","2010",483
"PRO","D1110A","UKD6","2010",710
"PRO","D1110A","UKE1","2010",34
"PRO","D1110A","UKE2","2010",517
"PRO","D1110A","UKE3","2010",49
"PRO","D1110A","UKE4","2010",86
"PRO","D1110A","UKF1","2010",361
"PRO","D1110A","UKF2","2010",195
"PRO","D1110A","UKF3","2010",49
"PRO","D1110A","UKG1","2010",238
"PRO","D1110A","UKH2","2010",23
"PRO","D1110A","UKJ1","2010",156
"PRO","D1110A","UKJ2","2010",185
"PRO","D1110A","UKJ3","2010",142
"PRO","D1110A","UKJ4","2010",74
"PRO","D1110A","UKK1","2010",641
"PRO","D1110A","UKK2","2010",1085
"PRO","D1110A","UKK3","2010",557
"PRO","D1110A","UKK4","2010",978
"PRO","D1110A","UKL1","2010",1196
"PRO","D1110A","UKL2","2010",466
"PRO","D1110A","UKM2","2010",163
"PRO","D1110A","UKM3","2010",1050
"PRO","D1110A","UKM5","2010",64
"PRO","D1110A","UKM6","2010",110
"PRO","D1110A","UKM7","2010",163
"PRO","D1110A","UKN0","2010",2111
"PRO","D1110A","AT11","2009",30.11
"PRO","D1110A","AT12","2009",644.31
"PRO","D1110A","AT13","2009",0
"PRO","D1110A","AT21","2009",208.35
"PRO","D1110A","AT22","2009",501.13
"PRO","D1110A","AT31","2009",1000.15
"PRO","D1110A","AT32","2009",329.15
"PRO","D1110A","AT33","2009",356.92
"PRO","D1110A","AT34","2009",159.69
"PRO","D1110A","BE21","2009",630.15
"PRO","D1110A","BE22","2009",295.52
"PRO","D1110A","BE23","2009",584.22
"PRO","D1110A","BE24","2009",112.67
"PRO","D1110A","BE25","2009",711.9
"PRO","D1110A","BE31","2009",53.65
"PRO","D1110A","BE32","2009",396.72
"PRO","D1110A","BE33","2009",582.47
"PRO","D1110A","BE34","2009",179.6
"PRO","D1110A","BE35","2009",186.03
"PRO","D1110A","BG31","2009",126
"PRO","D1110A","BG32","2009",150
"PRO","D1110A","BG33","2009",174
"PRO","D1110A","BG34","2009",192
"PRO","D1110A","BG41","2009",137
"PRO","D1110A","BG42","2009",224
"PRO","D1110A","CY00","2009",152.1
"PRO","D1110A","CZ01","2009",2.13
"PRO","D1110A","CZ02","2009",339.2
"PRO","D1110A","CZ03","2009",612.78
"PRO","D1110A","CZ04","2009",107.27
"PRO","D1110A","CZ05","2009",561.29
"PRO","D1110A","CZ06","2009",635.38
"PRO","D1110A","CZ07","2009",342.26
"PRO","D1110A","CZ08","2009",180.35
"PRO","D1110A","DE11","2009",640.2
"PRO","D1110A","DE12","2009",146.5
"PRO","D1110A","DE13","2009",385.5
"PRO","D1110A","DE14","2009",1044.6
"PRO","D1110A","DE21","2009",2228.1
"PRO","D1110A","DE22","2009",988.2
"PRO","D1110A","DE23","2009",1022.2
"PRO","D1110A","DE24","2009",594
"PRO","D1110A","DE25","2009",635.5
"PRO","D1110A","DE26","2009",205.7
"PRO","D1110A","DE27","2009",1861
"PRO","D1110A","DE41","2009",759.2
"PRO","D1110A","DE42","2009",604.7
"PRO","D1110A","DE71","2009",207.9
"PRO","D1110A","DE72","2009",266.9
"PRO","D1110A","DE73","2009",541.8
"PRO","D1110A","DE80","2009",1450.9
"PRO","D1110A","DE91","2009",201.7
"PRO","D1110A","DE92","2009",507.5
"PRO","D1110A","DE93","2009",1993.6
"PRO","D1110A","DE94","2009",2888.2
"PRO","D1110A","DEA1","2009",716.3
"PRO","D1110A","DEA2","2009",605.5
"PRO","D1110A","DEA3","2009",741.3
"PRO","D1110A","DEA4","2009",421.9
"PRO","D1110A","DEA5","2009",430
"PRO","D1110A","DEC0","2009",89.9
"PRO","D1110A","DED1","2009",752.9
"PRO","D1110A","DED2","2009",585.2
"PRO","D1110A","DED3","2009",258
"PRO","D1110A","DEE0","2009",1058.8
"PRO","D1110A","DEF0","2009",2588.7
"PRO","D1110A","DEG0","2009",949.6
"PRO","D1110A","DK01","2009",71
"PRO","D1110A","DK02","2009",170
"PRO","D1110A","DK03","2009",1932
"PRO","D1110A","DK04","2009",1453
"PRO","D1110A","DK05","2009",1108
"PRO","D1110A","EE00","2009",670.5
"PRO","D1110A","ES11","2009",2373
"PRO","D1110A","ES12","2009",558.9
"PRO","D1110A","ES13","2009",416.7
"PRO","D1110A","ES21","2009",203.6
"PRO","D1110A","ES22","2009",188.2
"PRO","D1110A","ES23","2009",14
"PRO","D1110A","ES24","2009",88.1
"PRO","D1110A","ES30","2009",56.7
"PRO","D1110A","ES41","2009",890.3
"PRO","D1110A","ES42","2009",174.8
"PRO","D1110A","ES43","2009",33.8
"PRO","D1110A","ES51","2009",593
"PRO","D1110A","ES52","2009",47.8
"PRO","D1110A","ES53","2009",67.2
"PRO","D1110A","ES61","2009",484
"PRO","D1110A","ES62","2009",31.2
"PRO","D1110A","ES70","2009",30.3
"PRO","D1110A","FI13","2009",658.22
"PRO","D1110A","FI18","2009",379.21
"PRO","D1110A","FI19","2009",677.01
"PRO","D1110A","FI1A","2009",602.95
"PRO","D1110A","FI1B","2009",68.7
"PRO","D1110A","FI1C","2009",310.52
"PRO","D1110A","FI1D","2009",1261.17
"PRO","D1110A","FI20","2009",14.6
"PRO","D1110A","FR10","2009",47.53
"PRO","D1110A","FR21","2009",680.51
"PRO","D1110A","FR22","2009",918.78
"PRO","D1110A","FR23","2009",827.92
"PRO","D1110A","FR24","2009",461.14
"PRO","D1110A","FR25","2009",2572.05
"PRO","D1110A","FR26","2009",367.38
"PRO","D1110A","FR30","2009",1295.17
"PRO","D1110A","FR41","2009",1247.55
"PRO","D1110A","FR42","2009",294.57
"PRO","D1110A","FR43","2009",1129.2
"PRO","D1110A","FR51","2009",3448.64
"PRO","D1110A","FR52","2009",4825.48
"PRO","D1110A","FR53","2009",693.05
"PRO","D1110A","FR61","2009",649
"PRO","D1110A","FR62","2009",868.59
"PRO","D1110A","FR63","2009",179.47
"PRO","D1110A","FR71","2009",1525.54
"PRO","D1110A","FR72","2009",1161.82
"PRO","D1110A","FR81","2009",86.86
"PRO","D1110A","FR82","2009",29.71
"PRO","D1110A","FR83","2009",0
"PRO","D1110A","FR91","2009",0
"PRO","D1110A","FR92","2009",0.99
"PRO","D1110A","FR93","2009",0.03
"PRO","D1110A","FR94","2009",21.72
"PRO","D1110A","FRA1","2009",0
"PRO","D1110A","FRA2","2009",0.99
"PRO","D1110A","FRA3","2009",0.03
"PRO","D1110A","FRA4","2009",21.72
"PRO","D1110A","HR03","2009",76
"PRO","D1110A","HR04","2009",747
"PRO","D1110A","HU10","2009",111.34
"PRO","D1110A","HU21","2009",243.38
"PRO","D1110A","HU22","2009",269.88
"PRO","D1110A","HU23","2009",198.89
"PRO","D1110A","HU31","2009",147.84
"PRO","D1110A","HU32","2009",419.85
"PRO","D1110A","HU33","2009",367.05
"PRO","D1110A","IE01","2009",1040.05
"PRO","D1110A","IE02","2009",3926.85
"PRO","D1110A","ITC1","2009",915.5
"PRO","D1110A","ITC2","2009",46.09
"PRO","D1110A","ITC3","2009",28.84
"PRO","D1110A","ITC4","2009",4227.2
"PRO","D1110A","ITD5","2009",2255.99
"PRO","D1110A","ITE3","2009",51.99
"PRO","D1110A","ITF1","2009",44.14
"PRO","D1110A","ITF2","2009",90.41
"PRO","D1110A","ITF3","2009",316.85
"PRO","D1110A","ITF4","2009",273.85
"PRO","D1110A","ITF5","2009",50.11
"PRO","D1110A","ITF6","2009",90.73
"PRO","D1110A","ITG1","2009",217.97
"PRO","D1110A","ITG2","2009",267.23
"PRO","D1110A","ITH1","2009",390.07
"PRO","D1110A","ITH2","2009",142.76
"PRO","D1110A","ITH3","2009",1057.12
"PRO","D1110A","ITH4","2009",216.43
"PRO","D1110A","ITI1","2009",83.35
"PRO","D1110A","ITI2","2009",67.06
"PRO","D1110A","ITI4","2009",530.5
"PRO","D1110A","LT00","2009",1786.95
"PRO","D1110A","LU00","2009",283.88
"PRO","D1110A","LV00","2009",828.1
"PRO","D1110A","NL11","2009",697
"PRO","D1110A","NL12","2009",2060
"PRO","D1110A","NL13","2009",720
"PRO","D1110A","NL21","2009",1870
"PRO","D1110A","NL22","2009",1765
"PRO","D1110A","NL23","2009",219
"PRO","D1110A","NL31","2009",644
"PRO","D1110A","NL32","2009",594
"PRO","D1110A","NL33","2009",746
"PRO","D1110A","NL34","2009",133
"PRO","D1110A","NL41","2009",1648
"PRO","D1110A","NL42","2009",372
"PRO","D1110A","PL11","2009",1039
